,FIC_801C_CV,FIC_802C_CV,PIT_806C,PIT_805,PIT_810,PIT_809C,FIT_801C_1,FIT_801C_2,FIT_801C_3,FIT_802C,PIT_808C,MB,dP,fluxo_teorico,PDI_806C
2024-04-27 09:50:00,36.0,80.0,1461.812,3794.164,27.7291,149.5492,69.15578,68.13266,51.29479,57.1878281,1081.65479,78.15030364200327,2332.3520000000003,6.854223999999993,254.7285
2024-04-27 10:00:00,36.0,80.0,1463.014,3794.414,27.87182,149.5748,69.45839,68.37914,51.125412,56.638485,1081.96289,78.13496640363843,2331.4000000000005,6.916727999999991,253.1528
2024-04-27 10:10:00,36.0,80.0,1476.567,3836.105,27.76135,153.4532,69.78782,68.55417,51.6489029,56.6310959,1093.19,78.59953249350248,2359.538,7.621483999999997,253.9966
2024-04-27 10:20:00,36.0,80.0,1477.398,3840.038,27.985,153.7531,69.90331,68.5453644,51.77242,57.2376,1092.8606,78.65041435496816,2362.6400000000003,7.664695999999996,256.9451
2024-04-27 10:30:00,36.0,80.0,1474.957,3833.494,27.76356,152.9608,69.75319,68.61616,51.6648254,56.7983665,1091.63257,78.5827683312026,2358.5370000000003,7.537763999999998,255.8415
2024-04-27 10:40:00,36.0,80.0,1472.544,3828.136,27.91927,151.9255,69.59736,69.0318,51.6112022,56.653862,1089.61438,78.53401158409983,2355.5919999999996,7.412288,255.0692
2024-04-27 10:50:00,36.0,80.0,1467.241,3808.818,27.82277,150.5742,69.48702,68.83422,51.36395,55.9086266,1085.96069,78.30313492887984,2341.577,7.136531999999993,253.397
2024-04-27 11:00:00,36.0,80.0,1478.134,3841.899,27.80776,153.1156,69.94325,69.51216,51.87757,56.5968475,1093.88464,78.6689687951117,2363.765,7.702967999999998,256.9141
2024-04-27 11:10:00,36.0,80.0,1476.063,3833.568,27.76737,152.6227,69.6769,69.14305,51.80277,56.2613,1091.80408,78.56617811633336,2357.505,7.595276000000001,256.6482
2024-04-27 11:20:00,36.0,80.0,1472.128,3828.956,27.81154,151.7564,69.55119,68.6659241,51.55328,56.27984,1088.7876,78.55411800800508,2356.8280000000004,7.390655999999997,256.1905
2024-04-27 11:30:00,36.0,80.0,1470.316,3823.366,27.89553,151.4332,69.50196,68.21386,51.42439,56.0142975,1087.4679,78.49186547073975,2353.05,7.2964319999999985,255.1075
2024-04-27 11:40:00,36.0,80.0,1470.536,3827.981,27.84555,150.672,69.5416641,68.6068039,51.5754662,57.25039,1088.40125,78.56380423185021,2357.445,7.307872,256.5031
2024-04-27 11:50:00,36.0,80.0,1471.115,3825.119,27.86584,151.0251,69.56443,68.69337,51.4783745,57.07813,1089.37122,78.50767600566259,2354.004,7.337979999999996,253.3821
2024-04-27 12:00:00,36.0,80.0,1469.549,3818.888,27.85991,150.8029,69.62925,68.37466,51.50505,57.79606,1088.57471,78.43092586634504,2349.339,7.256547999999994,254.8504
2024-04-27 12:10:00,36.0,80.0,1470.506,3824.491,28.16367,151.1939,69.55413,68.68077,51.498333,58.65167,1088.13721,78.5072113408088,2353.9849999999997,7.306312000000004,255.8718
2024-04-27 12:20:00,36.0,80.0,1469.78,3820.721,27.87086,151.2871,69.6429138,68.7332153,51.4685631,58.16376,1088.30762,78.45721317683646,2350.941,7.268559999999992,252.9147
2024-04-27 12:30:00,36.0,80.0,1468.364,3815.944,27.83314,150.7818,69.50613,68.44741,51.3404922,57.5929,1086.79187,78.40181627182444,2347.58,7.194927999999999,254.0479
2024-04-27 12:40:00,36.0,80.0,1465.085,3812.483,27.66709,150.4529,69.35948,68.407814,51.4857674,56.96141,1084.88037,78.39800310539054,2347.398,7.024419999999997,254.2671
2024-04-27 12:50:00,36.0,80.0,1467.145,3810.933,27.86984,150.3539,69.4327,68.16395,51.6047668,57.0294724,1086.69153,78.33936532739658,2343.788,7.131539999999997,251.6676
2024-04-27 13:00:00,36.0,80.0,1465.733,3805.179,27.78491,150.3799,69.4917755,68.34764,51.046936,56.2895737,1084.62378,78.26779220442107,2339.446,7.0581159999999965,254.4739
2024-04-27 13:10:00,36.0,80.0,1465.891,3807.09,27.87494,149.8527,69.5611343,68.2061844,50.9546661,57.39457,1085.58508,78.2965912827153,2341.199,7.066331999999999,254.6368
2024-04-27 13:20:00,36.0,80.0,1478.039,3847.202,27.85735,153.1788,69.80418,69.4502258,51.0908356,58.7035255,1093.33655,78.75702893041709,2369.1630000000005,7.698028,256.9494
2024-04-27 13:30:00,36.0,80.0,1478.514,3849.009,27.9416,153.3922,69.66606,69.8965,51.314537,59.1734848,1093.90613,78.77886854157748,2370.495,7.7227279999999885,255.1714
2024-04-27 13:40:00,36.0,80.0,1474.681,3836.273,27.82973,152.7363,69.68776,69.18617,51.1603966,58.839077,1091.62793,78.63261526941925,2361.592,7.523411999999996,253.9118
2024-04-27 13:50:00,36.0,80.0,1474.88,3835.0,27.89409,152.2237,69.73622,69.28721,51.265,58.1925125,1091.76685,78.60861774493607,2360.12,7.533760000000002,254.405
2024-04-27 14:00:00,36.0,80.0,1472.618,3831.607,27.80691,152.084,69.68845,69.82461,51.2207,58.1910172,1089.98523,78.58956662931311,2358.989,7.416135999999994,253.979
2024-04-27 14:10:00,36.0,80.0,1470.995,3822.558,27.87036,151.6658,69.5444641,70.05927,51.24145,57.2947,1089.84424,78.46770199492929,2351.563,7.331739999999992,253.8761
2024-04-27 14:20:00,36.0,80.0,1471.811,3821.256,27.81188,151.2141,69.55268,69.85732,51.25018,57.2457123,1088.6792,78.43323463749044,2349.4449999999997,7.3741719999999935,256.7501
2024-04-27 14:30:00,36.0,80.0,1468.394,3815.629,27.88351,151.0503,69.4321747,69.56085,51.125,57.32931,1087.96228,78.39617218495444,2347.2349999999997,7.196487999999995,252.9113
2024-04-27 14:40:00,36.0,80.0,1467.131,3808.213,27.86815,150.5656,69.3026047,69.7359,50.974,57.5465546,1085.99768,78.29498795815607,2341.0820000000003,7.130811999999997,255.496
2024-04-27 14:50:00,36.0,80.0,1469.262,3817.593,27.86602,151.0639,69.54871,69.64737,51.270237,57.00613,1088.8175,78.41434524644733,2348.331,7.241623999999995,253.1893
2024-04-27 15:00:00,36.0,80.0,1468.725,3814.829,27.77681,150.8486,69.62955,69.19631,51.2740479,57.3193436,1087.77576,78.37772573616604,2346.1040000000003,7.2136999999999905,253.456
2024-04-27 15:10:00,36.0,80.0,1468.881,3814.42,27.77709,151.2002,69.54189,69.1035843,50.9069061,57.61293,1087.24451,78.36850676022287,2345.5389999999998,7.221811999999997,255.6646
2024-04-27 15:20:00,36.0,80.0,1467.775,3809.578,27.78845,150.7381,69.3900452,69.848465,50.8467445,57.2566643,1086.04834,78.30697743159583,2341.803,7.164300000000003,253.6069
2024-04-27 15:30:00,36.0,80.0,1464.573,3803.099,27.79336,150.1376,69.58967,69.8407,50.7765274,57.455864,1084.20654,78.25239917441347,2338.526,6.997795999999998,255.0234
2024-04-27 15:40:00,36.0,80.0,1468.185,3813.023,27.76781,150.8541,69.54135,70.47598,51.03077,56.8628426,1086.79236,78.35684127613254,2344.838,7.185619999999991,255.0072
2024-04-27 15:50:00,36.0,80.0,1479.498,3845.872,27.68893,153.9694,69.9550552,69.41867,51.45646,57.40912,1096.32629,78.71189581111192,2366.374,7.773896,255.0867
2024-04-27 16:00:00,36.0,80.0,1476.472,3842.552,27.70556,153.4733,69.73855,69.73218,51.4894524,57.37062,1093.35291,78.70633967075582,2366.08,7.616543999999999,257.1425
2024-04-27 16:10:00,36.0,80.0,1474.93,3836.151,27.72231,152.7304,69.80899,70.22782,51.4838524,56.9312325,1092.25879,78.62661763504354,2361.2209999999995,7.536359999999996,256.4524
2024-04-27 16:20:00,36.0,80.0,1474.195,3835.283,27.85182,152.9588,69.73138,70.12438,51.45596,57.08461,1091.69482,78.62426016706198,2361.0879999999997,7.498139999999992,256.2209
2024-04-27 16:30:00,36.0,80.0,1469.84,3821.071,27.65524,152.3481,69.55412,70.57859,51.3398781,57.2179756,1088.03589,78.46197549167364,2351.2309999999998,7.271679999999994,253.5994
2024-04-27 16:40:00,36.0,80.0,1467.67,3813.58,27.62704,151.7113,69.652565,70.253685,51.3754768,57.0348625,1086.05273,78.37427893842205,2345.91,7.158839999999998,254.9026
2024-04-27 16:50:00,36.0,80.0,1471.672,3823.171,27.81717,152.081,69.63554,70.10181,51.71384,57.1570969,1088.706,78.46682573457697,2351.499,7.366943999999999,254.337
2024-04-27 17:00:00,36.0,80.0,1467.228,3808.735,27.71202,151.0063,69.7550659,69.27532,51.51558,57.29406,1086.58093,78.30198353282594,2341.507,7.1358559999999995,253.2063
2024-04-27 17:10:00,36.0,80.0,1465.512,3803.286,27.6502,150.6447,69.55635,69.6798,51.3128357,56.9871254,1083.79675,78.24029634673387,2337.7740000000003,7.046623999999997,253.8098
2024-04-27 17:20:00,36.0,80.0,1463.522,3804.546,27.85464,150.2694,69.5236,69.38078,51.44153,57.10636,1083.41467,78.29311742375263,2341.024,6.943143999999989,252.6553
2024-04-27 17:30:00,36.0,80.0,1462.004,3793.626,27.78339,149.4275,69.32741,68.99013,51.3033066,56.86947,1082.46021,78.13835621406346,2331.6220000000003,6.864207999999993,252.3001
2024-04-27 17:40:00,36.0,80.0,1468.019,3814.623,27.74511,151.884,69.57348,69.3600159,51.57634,57.1847267,1087.08142,78.38573913419218,2346.6040000000003,7.176987999999994,252.638
2024-04-27 17:50:00,36.0,80.0,1478.201,3843.607,27.70628,154.0479,69.98136,69.92835,51.9403877,57.9275055,1094.34167,78.6957732561635,2365.406,7.706451999999994,257.2627
2024-04-27 18:00:00,36.0,80.0,1476.242,3839.896,27.70667,153.9412,69.91922,69.3416748,51.7588959,57.13434,1092.62878,78.66668152522722,2363.6540000000005,7.60458399999999,257.1344
2024-04-27 18:10:00,36.0,80.0,1475.944,3836.256,27.79657,153.2477,69.91347,69.3831,52.0929871,56.8239326,1092.76892,78.61202246780951,2360.312,7.589087999999995,255.6441
2024-04-27 18:20:00,36.0,80.0,1473.097,3830.67,27.8266,153.1991,69.85729,69.12371,51.6375,57.26148,1089.44922,78.5665422399449,2357.5730000000003,7.441043999999993,255.2166
2024-04-27 18:30:00,36.0,80.0,1474.991,3830.235,27.80818,152.4392,69.9525,68.9763,51.583004,57.2001457,1091.43286,78.5289377226115,2355.244,7.539531999999996,253.8771
2024-04-27 18:40:00,36.0,80.0,1471.563,3821.569,27.77478,152.2981,70.05178,69.03705,51.5879631,56.79134,1089.59045,78.44235740363571,2350.006,7.361276000000001,254.514
2024-04-27 18:50:00,36.0,80.0,1468.8,3811.979,27.81328,150.9997,69.8257141,69.28205,51.4590836,56.88939,1087.25769,78.32980179416204,2343.179,7.21759999999999,255.2755
2024-04-27 19:00:00,36.0,80.0,1468.46,3811.438,27.78472,151.1749,69.62194,69.271965,51.62754,56.7624855,1086.73657,78.32641973060787,2342.978,7.199919999999994,254.9597
2024-04-27 19:10:00,36.0,80.0,1466.478,3806.88,27.7563,150.0885,69.374,68.58067,51.4338341,56.64243,1086.1084,78.28366693772519,2340.402,7.096855999999998,252.6028
2024-04-27 19:20:00,36.0,80.0,1464.763,3799.359,27.70188,149.6517,69.33877,68.8027344,51.3997345,56.77276,1084.87646,78.18792453966529,2334.596,7.007675999999994,254.933
2024-04-27 19:30:00,36.0,80.0,1467.732,3802.705,27.82346,149.324,69.59266,68.571785,51.50181,56.68055,1087.08545,78.1948754656485,2334.973,7.162063999999996,252.8787
2024-04-27 19:40:00,36.0,80.0,1466.741,3801.164,27.84732,149.1873,69.57969,68.47731,51.437664,56.43766,1087.25317,78.18558893119862,2334.4230000000002,7.110531999999998,252.1735
2024-04-27 19:50:00,36.0,80.0,1466.873,3794.459,27.83275,149.1117,69.39037,69.13748,51.53464,56.5906372,1087.182,78.07324863008841,2327.586,7.117395999999997,251.4696
2024-04-27 20:00:00,36.0,80.0,1464.59,3799.773,27.72878,149.0487,69.3468246,68.23341,51.45953,56.78133,1084.80542,78.19752098197816,2335.183,6.998679999999992,253.6196
2024-04-27 20:10:00,36.0,80.0,1463.897,3788.928,27.85215,148.3491,69.37215,68.25357,51.36048,56.95918,1083.16382,78.03044862197136,2325.031,6.962643999999989,254.3841
2024-04-27 20:20:00,36.0,80.0,1463.101,3787.886,27.86034,148.0054,69.21959,68.0751648,51.34479,56.4230957,1081.92371,78.02619537173968,2324.785,6.921252000000005,252.2222
2024-04-27 20:30:00,36.0,80.0,1462.601,3785.539,27.81555,147.8765,69.32618,68.06335,51.30709,57.0298271,1082.9386,77.99566392256705,2322.938,6.895252000000001,252.6167
2024-04-27 20:40:00,36.0,80.0,1460.771,3782.308,27.83116,148.0628,69.0768,68.15609,51.3666153,56.3371277,1081.338,77.97212306996101,2321.5370000000003,6.800091999999991,253.7318
2024-04-27 20:50:00,36.0,80.0,1460.558,3782.477,27.83343,147.7214,69.125206,68.06064,51.38043,56.5147057,1081.89636,77.97835894747995,2321.919,6.789015999999996,253.749
2024-04-27 21:00:00,36.0,80.0,1456.826,3771.929,27.87398,146.4245,69.09358,67.8075,51.3615074,55.94194,1078.35547,77.86507279531752,2315.103,6.594951999999998,251.6649
2024-04-27 21:10:00,36.0,80.0,1471.763,3816.818,27.8927,150.9,69.60856,68.18655,51.59472,56.18869,1088.3584,78.3613068008933,2345.0550000000003,7.3716759999999955,254.8641
2024-04-27 21:20:00,36.0,80.0,1483.67,3852.206,27.8647,153.1481,70.0228,68.63173,52.0251236,56.6919861,1097.90186,78.74821179030076,2368.536,7.990839999999999,255.8763
2024-04-27 21:30:00,36.0,80.0,1482.387,3847.414,27.86244,153.4536,69.69153,68.89268,51.92251,56.52975,1097.34924,78.69063723366655,2365.027,7.924123999999994,257.2047
2024-04-27 21:40:00,36.0,80.0,1480.876,3843.229,27.88516,152.4953,70.02579,68.6278839,51.87535,56.4132957,1098.67554,78.64660125736214,2362.353,7.845551999999994,255.457
2024-04-27 21:50:00,36.0,80.0,1479.204,3842.23,27.88564,152.721,69.69888,69.01631,51.86232,56.75378,1095.57166,78.65717123900514,2363.026,7.758607999999997,257.1104
2024-04-27 22:00:00,36.0,80.0,1479.45,3835.656,27.91103,152.1973,69.44603,68.32615,51.82509,56.41667,1095.85742,78.54579440643892,2356.206,7.7714000000000025,257.1625
2024-04-27 22:10:00,36.0,80.0,1482.089,3846.914,27.86948,152.7668,69.82105,68.8478851,51.9093437,56.96159,1096.59753,78.68726539119069,2364.8250000000003,7.9086279999999896,256.3829
2024-04-27 22:20:00,36.0,80.0,1479.504,3839.065,28.04475,152.1129,69.73124,68.74867,51.77377,56.3831558,1094.93091,78.6006475743722,2359.561,7.774207999999988,255.018
2024-04-27 22:30:00,36.0,80.0,1478.201,3839.716,27.95744,151.76,69.98532,68.36315,51.7269058,56.6091423,1095.20972,78.63224241987297,2361.515,7.706451999999994,255.6302
2024-04-27 22:40:00,36.0,80.0,1477.537,3831.778,27.83723,151.5442,69.62812,68.92964,51.727684,57.0828934,1092.53137,78.51317504024539,2354.241,7.671924,256.2382
2024-04-27 22:50:00,36.0,80.0,1476.841,3830.278,27.8549,151.4634,69.71199,68.861,51.81812,56.808075,1093.5282,78.49984641349641,2353.437,7.635731999999993,256.4479
2024-04-27 23:00:00,36.0,80.0,1475.304,3824.36,27.84566,151.1707,69.52055,68.91181,51.68463,56.5833626,1091.56836,78.42774978656713,2349.056,7.555807999999998,255.3182
2024-04-27 23:10:00,36.0,80.0,1474.276,3821.267,27.97234,151.143,69.56378,68.49827,51.7020569,55.79875,1091.20178,78.39366717909935,2346.991,7.502351999999999,256.0029
2024-04-27 23:20:00,36.0,80.0,1476.546,3823.142,27.92164,150.8365,69.6820145,68.30593,51.77263,56.2597275,1092.93738,78.38777205169883,2346.5959999999995,7.620392000000002,255.5799
2024-04-27 23:30:00,36.0,80.0,1471.983,3812.934,28.03701,150.2174,69.399826,67.9763947,51.6768875,56.37553,1088.93665,78.2940749532583,2340.951,7.383115999999997,255.2793
2024-04-27 23:40:00,36.0,80.0,1469.712,3807.313,27.92998,150.0901,69.5187759,68.70523,51.6747932,56.0895729,1088.17969,78.23852869903416,2337.601,7.265023999999996,255.8906
2024-04-27 23:50:00,36.0,80.0,1473.103,3809.195,28.03219,149.9271,69.70922,67.96848,51.6208763,56.32025,1092.572,78.21462278932842,2336.092,7.441355999999999,252.9461
2024-04-28 00:00:00,36.0,80.0,1471.009,3808.801,28.06276,149.7986,69.32729,68.36094,51.59005,55.8011627,1090.82788,78.24199468874242,2337.792,7.332468000000001,251.6317
2024-04-28 00:10:00,36.0,80.0,1466.521,3791.522,27.97332,148.2925,69.3023,68.5782547,51.46707,56.2146,1086.05212,78.0306301018693,2325.001,7.099091999999997,253.7013
2024-04-28 00:20:00,36.0,80.0,1474.01,3813.282,27.98565,149.5554,69.6421661,68.34966,51.5766029,56.068428,1092.899,78.26704746723634,2339.272,7.488519999999997,251.4408
2024-04-28 00:30:00,36.0,80.0,1472.087,3810.161,27.87488,149.6801,69.38318,68.70116,51.5711021,55.88375,1091.42065,78.24689808846612,2338.074,7.388523999999995,255.0243
2024-04-28 00:40:00,36.0,80.0,1471.027,3806.031,27.81854,149.6934,69.65515,68.3048859,51.4697,55.50231,1090.67224,78.19622698472466,2335.004,7.333404000000003,254.1048
2024-04-28 00:50:00,36.0,80.0,1489.615,3869.253,28.02173,154.3473,70.00459,68.88287,52.16079,56.23527,1103.43982,78.93056636604096,2379.638,8.29998,258.979
2024-04-28 01:00:00,36.0,80.0,1490.521,3866.803,27.99389,153.6347,70.32378,68.37977,52.12605,56.03992,1105.10474,78.87616022632217,2376.282,8.347091999999998,255.1897
2024-04-28 01:10:00,36.0,80.0,1487.666,3859.898,28.0139,153.7919,70.07023,68.52962,52.0565453,56.4956245,1102.4635,78.80947017823966,2372.232,8.198631999999993,258.1443
2024-04-28 01:20:00,36.0,80.0,1482.758,3855.625,27.8808,153.5104,69.7626,68.64272,51.86348,57.128685,1097.16968,78.81859353058849,2372.867,7.943416000000003,255.9597
2024-04-28 01:30:00,36.0,80.0,1483.26,3852.387,27.96387,153.1117,70.10298,68.20366,51.8739433,56.7895927,1098.826,78.75774801914008,2369.1270000000004,7.969519999999993,255.4312
2024-04-28 01:40:00,36.0,80.0,1482.303,3849.147,27.98606,152.7436,69.84131,68.69308,51.87922,56.50088,1097.75354,78.72026766917054,2366.844,7.919756000000002,257.716
2024-04-28 01:50:00,36.0,80.0,1482.566,3842.618,27.92634,152.5072,69.84159,68.53991,51.8340454,55.9896927,1099.036,78.60944065221244,2360.0519999999997,7.933432000000002,254.4435
2024-04-28 02:00:00,36.0,80.0,1480.015,3839.116,27.84081,152.6289,69.52364,68.51901,51.8400154,56.20528,1096.0293,78.59325942051773,2359.1009999999997,7.800779999999999,261.8177
2024-04-28 02:10:00,36.0,80.0,1479.234,3836.774,27.94434,152.2594,69.82414,68.60238,51.81666,55.95789,1095.69971,78.56754943848425,2357.54,7.760167999999993,254.8854
2024-04-28 02:20:00,36.0,80.0,1478.387,3833.186,27.9161,152.111,69.57641,68.69922,51.7367477,56.0316925,1094.39014,78.52251679718773,2354.799,7.716123999999998,255.451
2024-04-28 02:30:00,36.0,80.0,1475.927,3828.786,27.89519,152.1122,69.72492,68.32393,51.58577,55.7694778,1092.39819,78.4901584148537,2352.8590000000004,7.588203999999991,256.4871
2024-04-28 02:40:00,36.0,80.0,1475.766,3823.27,27.86329,151.7354,69.71343,68.42299,51.7198334,56.0749168,1093.04956,78.40244870144332,2347.504,7.579832000000003,253.78
2024-04-28 02:50:00,36.0,80.0,1473.89,3821.728,27.74971,150.9071,69.6106339,68.53718,51.77468,55.90817,1091.38879,78.40744379786747,2347.8379999999997,7.482280000000002,254.3056
2024-04-28 03:00:00,36.0,80.0,1472.302,3816.862,27.85242,151.1918,69.6198959,68.2424545,51.78029,55.8020439,1089.49268,78.35333084627237,2344.5600000000004,7.399703999999987,255.118
2024-04-28 03:10:00,36.0,80.0,1470.649,3814.457,27.96862,150.4225,69.50038,68.12976,51.6775627,56.1919136,1089.5752,78.34058403996829,2343.808,7.31374799999999,253.6125
2024-04-28 03:20:00,36.0,80.0,1474.622,3826.654,27.94646,151.5673,69.61172,68.02333,51.8169975,55.9298553,1091.55249,78.476295362515,2352.032,7.5203440000000015,255.9397
2024-04-28 03:30:00,36.0,80.0,1487.67,3861.97,27.95229,154.4374,70.00685,68.53357,52.0444832,56.5891647,1100.43347,78.84316781749476,2374.2999999999997,8.198840000000004,255.7208
2024-04-28 03:40:00,36.0,80.0,1485.373,3856.406,27.89089,153.9201,70.0033,68.1765442,52.10798,56.30203,1099.84778,78.78935397629884,2371.033,8.079396,257.5286
2024-04-28 03:50:00,36.0,80.0,1482.733,3849.351,27.91531,154.1196,69.8025,68.49806,51.98808,55.90553,1096.1781,78.71668792341116,2366.6180000000004,7.942115999999996,255.8086
2024-04-28 04:00:00,36.0,80.0,1484.774,3854.533,27.96184,154.4099,69.80186,68.35217,52.08398,56.36671,1098.13354,78.76843291828382,2369.759,8.048247999999987,257.5139
2024-04-28 04:10:00,36.0,80.0,1482.745,3848.793,27.88731,153.3078,69.798584,68.45379,52.0156021,55.93889,1096.45984,78.7073899136631,2366.0480000000002,7.942739999999991,258.1002
2024-04-28 04:20:00,36.0,80.0,1481.889,3846.578,27.86395,152.7054,69.84536,68.41804,51.8871574,55.83136,1097.60828,78.68499531327073,2364.6890000000003,7.898227999999995,256.607
2024-04-28 04:30:00,36.0,80.0,1480.965,3845.068,27.80917,153.2499,69.73976,68.6113,51.8030739,55.7194672,1095.75549,78.6751975413629,2364.103,7.850179999999995,255.7059
2024-04-28 04:40:00,36.0,80.0,1481.154,3842.804,27.90788,152.6652,69.6998444,68.74773,51.6547623,55.6337051,1096.58838,78.63518976632675,2361.65,7.8600080000000005,255.5663
2024-04-28 04:50:00,36.0,80.0,1478.519,3834.317,27.90673,151.6095,69.79973,68.19049,51.54179,55.32698,1094.85376,78.53888799144359,2355.798,7.722987999999996,256.2997
2024-04-28 05:00:00,36.0,80.0,1478.112,3835.271,27.96971,152.1484,69.84601,68.47171,51.503582,56.0178375,1093.28723,78.56103824038543,2357.159,7.701824000000004,254.8435
2024-04-28 05:10:00,36.0,80.0,1475.961,3832.956,27.8369,151.9611,69.4883,68.20475,51.547123,55.52913,1092.71912,78.55781480123039,2356.995,7.589971999999999,254.5889
2024-04-28 05:20:00,36.0,80.0,1476.465,3829.66,27.86498,151.401,69.6099548,68.02941,51.42299,55.7208939,1093.08472,78.4957920341515,2353.1949999999997,7.616179999999995,254.8394
2024-04-28 05:30:00,36.0,80.0,1477.728,3830.448,27.9,151.3378,69.60429,68.40389,51.43875,55.6552162,1094.2821,78.48833925975569,2352.72,7.6818560000000025,255.306
2024-04-28 05:40:00,36.0,80.0,1474.879,3826.211,27.88659,151.4062,69.50579,68.8594,51.4951935,55.6311531,1092.23816,78.46490370411014,2351.332,7.5337079999999945,256.9699
2024-04-28 05:50:00,36.0,80.0,1473.159,3818.44,27.81293,150.4859,69.55059,68.1979,51.3911858,55.5515633,1090.90051,78.36536518788321,2345.281,7.444268,253.6421
2024-04-28 06:00:00,36.0,80.0,1476.007,3824.074,27.78761,150.936,69.60482,68.3581848,51.4679756,55.38389,1091.974,78.4117313491802,2348.067,7.592364,254.8344
2024-04-28 06:10:00,36.0,80.0,1473.803,3820.373,27.87346,150.3323,69.53857,68.27363,51.1541557,55.6903152,1091.29492,78.38664996342398,2346.5699999999997,7.4777560000000065,254.7204
2024-04-28 06:20:00,36.0,80.0,1473.682,3816.398,27.85525,149.5819,69.48138,68.3379059,51.3263779,55.6197357,1091.034,78.32345231112562,2342.7160000000003,7.471463999999996,252.9669
2024-04-28 06:30:00,36.0,80.0,1473.25,3817.813,27.9595,150.1588,69.36703,68.47326,51.6075935,55.5093269,1090.78955,78.35362091291621,2344.563,7.448999999999996,253.9433
2024-04-28 06:40:00,36.0,80.0,1472.147,3812.656,27.88787,149.6611,69.44577,68.01548,51.63121,55.3059845,1089.96558,78.28686654646079,2340.509,7.391643999999997,255.7274
2024-04-28 06:50:00,36.0,80.0,1488.273,3868.234,27.86996,154.4209,69.8689957,68.97671,52.0881729,55.5595322,1101.94714,78.93548904944532,2379.9610000000002,8.23019599999999,259.2906
2024-04-28 07:00:00,36.0,80.0,1486.886,3861.852,27.84773,154.0435,69.82804,68.862,51.9308128,55.2616,1100.80579,78.85382146170198,2374.966,8.158071999999995,258.5704
2024-04-28 07:10:00,36.0,80.0,1487.186,3862.621,27.94896,154.0108,69.83491,68.7764,51.64137,54.5470467,1101.04224,78.8615353747001,2375.4350000000004,8.173671999999996,257.9673
2024-04-28 07:20:00,36.0,80.0,1486.249,3853.964,27.86464,153.0211,69.98689,68.65782,51.6712456,54.5941277,1100.8877,78.73546575638136,2367.715,8.124948000000002,256.0518
2024-04-28 07:30:00,36.0,80.0,1484.583,3855.404,27.9359,153.7015,70.04934,68.8162,51.6611977,56.342,1099.63318,78.78570046599114,2370.821,8.038316000000004,257.4081
2024-04-28 07:40:00,36.0,80.0,1483.624,3852.352,27.97804,153.1056,69.90083,69.24175,51.7759933,56.16395,1098.55591,78.75133179140357,2368.728,7.988447999999997,257.6434
2024-04-28 07:50:00,36.0,80.0,1485.781,3857.204,27.98306,153.1293,70.08801,69.52089,51.940918,56.6065,1100.55469,78.79581339990443,2371.4230000000002,8.100611999999991,260.0169
2024-04-28 08:00:00,36.0,80.0,1484.351,3856.311,27.98552,153.3694,69.63323,69.34249,51.90864,56.0876427,1100.29858,78.80420921926545,2371.96,8.026252000000007,256.7349
2024-04-28 08:10:00,36.0,80.0,1481.735,3846.419,27.9546,152.7481,69.5233154,68.81823,51.8008156,56.75856,1095.70056,78.68487506156154,2364.684,7.890219999999993,258.2503
2024-04-28 08:20:00,36.0,80.0,1483.963,3847.316,27.99514,152.5012,69.82276,68.71561,51.61545,56.0952644,1098.09607,78.66370558091972,2363.353,8.006075999999995,255.2454
2024-04-28 08:30:00,36.0,80.0,1480.428,3841.386,28.00988,152.2512,69.40166,68.72141,51.3087959,56.42775,1094.7644,78.6237039321666,2360.9579999999996,7.8222559999999985,255.6914
2024-04-28 08:40:00,36.0,80.0,1479.323,3838.956,28.10345,152.2739,69.53088,68.801796,51.10306,55.9981,1095.139,78.60177850038927,2359.633,7.764796000000003,255.7484
2024-04-28 08:50:00,36.0,80.0,1479.386,3842.826,27.95153,151.9151,69.5122147,68.4892349,51.0581932,55.57726,1094.288,78.66397681864237,2363.44,7.768071999999999,256.2414
2024-04-28 09:00:00,36.0,80.0,1476.917,3836.526,28.17424,150.9482,69.28472,69.63359,51.46926,55.4072762,1093.0238,78.60078076678441,2359.609,7.639683999999991,252.0093
2024-04-28 09:10:00,36.0,80.0,1475.314,3831.897,28.15013,150.7589,69.44043,70.3132858,51.42258,55.0772552,1091.94824,78.55091554232433,2356.5829999999996,7.556327999999997,254.5141
2024-04-28 09:20:00,36.0,80.0,1476.462,3833.426,28.40845,151.6003,69.62202,70.98336,50.5947151,54.7698135,1092.45935,78.55743428816676,2356.964,7.616024,254.065
2024-04-28 09:30:00,36.0,80.0,1473.503,3832.976,28.19524,150.3516,69.19536,69.8368,51.448555,54.3393936,1089.6803,78.59769907990119,2359.473,7.462155999999997,253.9742
2024-04-28 09:40:00,36.0,80.0,1471.971,3824.928,28.18294,150.1988,69.22217,69.69691,51.3989,54.89941,1088.65051,78.49076202548494,2352.957,7.382491999999992,253.4423
2024-04-28 09:50:00,36.0,80.0,1471.563,3828.615,28.07769,150.6397,69.09446,71.29979,51.0776253,55.2417946,1088.045,78.55763794046922,2357.0519999999997,7.361276000000001,254.7263
2024-04-28 10:00:00,36.0,80.0,1472.531,3827.283,28.07988,150.6911,69.32437,70.0492249,51.74169,56.5578,1089.40259,78.52026960467694,2354.752,7.411611999999998,255.2313
